,epsilon,rewards,discounted_rewards,forecast
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,5
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,5
0,0.6666666666666666,865.3150531960529,39.78626811035588,6
0,0.6666666666666666,865.3150531960529,39.78626811035588,7
0,0.6666666666666666,865.3150531960529,39.78626811035588,8
0,0.6666666666666666,865.3150531960529,39.78626811035588,9
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,5
0,0.6666666666666666,865.3150531960529,39.78626811035588,6
0,0.6666666666666666,865.3150531960529,39.78626811035588,7
0,0.6666666666666666,865.3150531960529,39.78626811035588,8
0,0.6666666666666666,865.3150531960529,39.78626811035588,9
0,0.6666666666666666,865.3150531960529,39.78626811035588,10
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,5
0,0.6666666666666666,865.3150531960529,39.78626811035588,6
0,0.6666666666666666,865.3150531960529,39.78626811035588,7
0,0.6666666666666666,865.3150531960529,39.78626811035588,8
0,0.6666666666666666,865.3150531960529,39.78626811035588,9
0,0.6666666666666666,865.3150531960529,39.78626811035588,10
0,0.6666666666666666,865.3150531960529,39.78626811035588,11
0,0.6666666666666666,865.3150531960529,39.78626811035588,12
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,5
0,0.6666666666666666,865.3150531960529,39.78626811035588,6
0,0.6666666666666666,865.3150531960529,39.78626811035588,7
0,0.6666666666666666,865.3150531960529,39.78626811035588,8
0,0.6666666666666666,865.3150531960529,39.78626811035588,9
0,0.6666666666666666,865.3150531960529,39.78626811035588,10
0,0.6666666666666666,865.3150531960529,39.78626811035588,11
0,0.6666666666666666,865.3150531960529,39.78626811035588,12
0,0.6666666666666666,865.3150531960529,39.78626811035588,13
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,0
0,0.6666666666666666,865.3150531960529,39.78626811035588,1
0,0.6666666666666666,865.3150531960529,39.78626811035588,2
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
0,0.6666666666666666,865.3150531960529,39.78626811035588,4
0,0.6666666666666666,865.3150531960529,39.78626811035588,3
