,epsilon,rewards,discounted_rewards,forecast,alt_forecast,average_forecast,alt_average_forecast,average_failure_point,horizon
37,0.17,129.96404100842415,23.73253217799314,1,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,1,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,2,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,3,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,3,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,4,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,4,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,1,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
37,0.17,129.96404100842415,23.73253217799314,0,"[0, 0, 0, 0, 0]",0.5215991997664269,0.4777777777777778,0.6484018264840182,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,2,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,3,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,3,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,4,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,1,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
38,0.17,63.62482756336942,16.32343522583085,0,"[0, 1, 1, 1, 1]",0.5104981688129563,0.4947368421052632,0.6788990825688074,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,1,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,2,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,3,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
39,0.17,111.68356869681377,25.862284028202158,0,"[0, 0, 0, 0, 0]",0.5220611724602205,0.47000000000000003,1.324468085106383,5
